"date/time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","cpu process","memory process"
06-12 03:33:40,0.138,0.055,99.792,0.014,0.0,0.001,1900298240.0,218918912.0,3752431616.0,10801528832.0,2846.017,7276.833,0.0,1.567,java / 0%,java / 717049856%
06-12 03:34:40,0.136,0.056,99.785,0.023,0.0,0.0,1900777472.0,218918912.0,3752448000.0,10801033216.0,2789.067,7213.867,0.0,1.800,java / 0%,java / 717045760%
06-12 03:35:40,0.134,0.053,99.796,0.017,0.0,0.0,1900216320.0,218918912.0,3752476672.0,10801565696.0,3286.433,7411.467,0.0,2.033,java / 0%,java / 717049856%
06-12 03:36:40,0.142,0.054,99.794,0.010,0.0,0.001,1899024384.0,218918912.0,3752488960.0,10802745344.0,2828.483,7277.950,0.0,1.550,java / 0%,java / 717045760%
06-12 03:37:40,0.135,0.051,99.805,0.009,0.0,0.0,1898975232.0,218918912.0,3752501248.0,10802782208.0,2831.233,7269.033,0.0,1.700,java / 0%,java / 717045760%
06-12 03:38:40,0.145,0.056,99.787,0.013,0.0,0.0,1899380736.0,218918912.0,3752517632.0,10802360320.0,2802.033,7222.233,0.0,1.583,java / 0%,java / 717049856%
06-12 03:39:40,0.129,0.051,99.805,0.015,0.0,0.001,1900269568.0,218918912.0,3752529920.0,10801459200.0,2823.250,7274.717,0.0,1.750,java / 0%,java / 717045760%
06-12 03:40:40,0.145,0.058,99.780,0.017,0.0,0.001,1900040192.0,218918912.0,3752562688.0,10801655808.0,3225.717,7453.767,0.0,2.400,java / 0%,java / 717049856%
06-12 03:41:40,0.136,0.052,99.801,0.012,0.0,0.0,1900064768.0,218918912.0,3752579072.0,10801614848.0,2790.300,6369.0,0.0,1.533,java / 0%,java / 717049856%
06-12 03:42:40,0.130,0.055,99.802,0.013,0.0,0.0,1899896832.0,218918912.0,3752595456.0,10801766400.0,2818.167,7258.233,0.0,1.867,java / 0%,java / 717045760%
06-12 03:43:40,0.128,0.054,99.805,0.014,0.0,0.0,1901064192.0,218918912.0,3752607744.0,10800586752.0,2794.033,7214.617,0.0,1.467,java / 0%,java / 717049856%
06-12 03:44:39,0.141,0.056,99.785,0.017,0.0,0.001,1901010944.0,218918912.0,3752615936.0,10800631808.0,2822.183,7255.700,0.0,1.833,java / 0%,java / 717049856%
06-12 03:45:40,0.125,0.056,99.804,0.015,0.0,0.001,1900965888.0,218918912.0,3752648704.0,10800644096.0,3221.783,7425.850,0.0,2.183,java / 0%,java / 717049856%
06-12 03:46:40,0.133,0.056,99.796,0.015,0.0,0.0,1900384256.0,218918912.0,3752665088.0,10801209344.0,2803.733,7225.967,0.0,1.567,java / 0%,java / 717049856%
06-12 03:47:40,0.181,0.093,99.712,0.013,0.0,0.001,1900548096.0,218918912.0,3752677376.0,10801033216.0,2806.217,7226.367,0.0,3.950,java / 0%,java / 717045760%
06-12 03:48:40,0.144,0.067,99.772,0.017,0.0,0.001,1900822528.0,218918912.0,3752689664.0,10800746496.0,2955.483,7267.317,0.0,1.700,java / 0%,java / 717049856%
06-12 03:49:40,0.130,0.052,99.803,0.015,0.0,0.0,1899995136.0,218918912.0,3752697856.0,10801565696.0,2825.233,7265.600,0.0,1.617,java / 0%,java / 717049856%
06-12 03:50:40,0.149,0.067,99.768,0.015,0.0,0.001,1900986368.0,218918912.0,3752738816.0,10800533504.0,3199.617,7410.017,0.0,2.233,java / 0%,java / 717049856%
06-12 03:51:39,0.131,0.056,99.796,0.017,0.0,0.0,1900593152.0,218918912.0,3752751104.0,10800914432.0,2834.067,7240.517,0.0,1.617,java / 0%,java / 717049856%
06-12 03:52:40,0.142,0.058,99.786,0.013,0.0,0.001,1899532288.0,218918912.0,3752763392.0,10801963008.0,2801.500,7223.550,0.0,1.767,java / 0%,java / 717045760%
06-12 03:53:39,0.134,0.055,99.797,0.014,0.0,0.0,1898180608.0,218918912.0,3752775680.0,10803302400.0,2819.433,7257.167,0.0,1.700,java / 0%,java / 717049856%
06-12 03:54:39,0.142,0.056,99.788,0.013,0.0,0.001,1899556864.0,218918912.0,3752783872.0,10801917952.0,2730.900,6826.0,0.0,1.667,java / 0%,java / 717049856%
06-12 03:55:39,0.132,0.051,99.800,0.017,0.0,0.0,1900277760.0,218918912.0,3752816640.0,10801164288.0,3232.900,7442.517,0.0,2.167,java / 0%,java / 717049856%
06-12 03:56:40,0.141,0.058,99.788,0.012,0.0,0.001,1898770432.0,218918912.0,3752828928.0,10802659328.0,2799.450,7248.383,0.0,1.750,java / 0%,java / 717049856%
06-12 03:57:40,0.133,0.051,99.800,0.015,0.0,0.001,1899794432.0,218918912.0,3752841216.0,10801623040.0,2841.483,7292.350,0.0,1.683,java / 0%,java / 717045760%
06-12 03:58:40,0.142,0.056,99.782,0.020,0.0,0.0,1899405312.0,218918912.0,3752853504.0,10801999872.0,2815.833,7255.317,0.0,1.867,java / 0%,java / 717049856%
06-12 03:59:40,0.129,0.051,99.808,0.012,0.0,0.0,1899122688.0,218918912.0,3752865792.0,10802270208.0,2801.633,7224.300,0.0,1.617,java / 0%,java / 717049856%
06-12 04:00:40,0.147,0.058,99.777,0.017,0.0,0.001,1899229184.0,218918912.0,3752914944.0,10802114560.0,3214.183,7400.067,0.0,2.167,java / 0%,java / 717049856%
06-12 04:01:39,0.134,0.062,99.791,0.013,0.0,0.0,1899008000.0,218918912.0,3752923136.0,10802327552.0,2989.550,7279.367,0.0,1.800,java / 0%,java / 717049856%
